county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Other Primary Care Provider Ratio (str),Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,mmr_dose_variance,mmr_doses_0_24_months,mmr_doses_2_8_years,mmr_doses_9_17_years,live_births,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,pop_tertiles,rural_pop_quartiles,%_pop_youth_imputed,%_pop_youth_imputed_yes_no,imr_imputed,imr_imputed_yes_no,live_births_imputed,live_births_imputed_yes_no,pop_0_24mos,mmr_coverage_0_24_months,mmr_doses_<18yrs,mmr_coverage_<18yrs,#_pop_youth_imputed,mmr_dose_rate_0_24_months,mmr_dose_rate_<18yrs
Denton,7.3799521099,493.0,53.626360000000005,55.0,7.6,4.2977309677,20866,8.9343135702,96610,11.2,39.352739145,79.01050000000001,1266:1,98027,32.259779109,941647,50.600809008,6.9058305439,2023,,,0.0,7873.0,9400.0,1270.0,,0.0949,0.1412,0.0617,0.22,Low Vulnerability,0.63,High Concern,1266.0,1.0,large,very urban,23.690508852090353,1.0,4.2977309677,0.0,1533.4742547425474,1.0,1526.8837949497697,5.156253557762724,18543.0,0.0008312228668180776,22308096.589044325,515.6253557762725,0.08312228668180775
Dickens,11.382113821,1.0,46.72897,35.0,27.4,,65,17.015706806,350,16.2,,57.47126,1740:1,42690,57.575757576,1740,44.08045977,100.0,2023,,,0.0,22.5,28.5,0.0,,0.1143,0.1758,0.0766,0.88,Very High Vulnerability,0.93,Very High Concern,1740.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.014761422452988482,51.0,0.0012372188799566449,41221.48540263721,1.4761422452988482,0.12372188799566448
Dimmit,7.8651685393,2.0,20.15113,40.0,36.5,,318,11.418312388,2370,23.1,,94.41756,1059:1,41838,82.381413359,8473,51.091703057,39.475790316,2023,,,0.0,106.0,105.5,299.5,,0.107,0.1724,0.0705,1.0,Very High Vulnerability,0.99,Very High Concern,1059.0,1.0,small,urban,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.06954270133407907,511.0,0.0025457122044525546,200729.68150376156,6.954270133407907,0.2545712204452555
Donley,11.304347826,,,21.0,24.7,,101,15.303030303,420,12.5,49.944382647,122.39902,817:1,44353,53.971119134,3268,50.979192166,100.0,2023,,,0.0,17.5,27.5,0.0,,0.1241,0.1883,0.0824,0.45,Moderate Vulnerability,0.82,Very High Concern,817.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.011481106352324374,45.0,0.0005812407798773927,77420.58292863128,1.1481106352324375,0.05812407798773927
Duval,8.9072543618,,,37.0,43.3,,338,11.707655005,2000,17.9,,51.250510000000006,1951:1,37921,84.007782101,9756,48.626486265,67.042946868,2023,,,0.0,71.0,106.5,2.5,,0.1146,0.1867,0.0742,1.0,Very High Vulnerability,1.0,Very High Concern,1951.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.046580488629430324,180.0,0.0007788006841489625,231124.6043609935,4.6580488629430326,0.07788006841489625
Eastland,8.2079343365,3.0,16.31499,39.0,25.5,,492,12.484141081,3280,17.9,38.219766167,61.576350000000005,1624:1,47526,59.838472834,17864,49.966412897,60.345477049,2023,,,0.0,147.5,185.0,10.0,,0.1278,0.1901,0.086,0.81,Very High Vulnerability,0.98,Very High Concern,1624.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.09676932496959116,342.5,0.0008092961542879123,423207.25013374205,9.676932496959116,0.08092961542879124
Ector,9.0676080859,101.0,60.22624,42.0,22.0,5.5278348498,9453,17.959873846,23160,14.3,37.18280955,97.46044,1026:1,58389,52.976190476,161091,48.850649633,9.4552614308,2023,,,0.0,2132.0,2854.0,327.0,,0.1113,0.171,0.0731,0.79,High Vulnerability,0.88,Very High Concern,1026.0,1.0,large,very urban,23.690508852090353,1.0,5.5278348498,0.0,1533.4742547425474,1.0,1524.9974623159105,1.3980351132927629,5313.0,0.001392176021569686,3816327.761492087,139.8035113292763,0.1392176021569686
Edwards,7.0967741935,1.0,52.00208,29.0,32.6,,91,20.823798627,240,12.3,,0.0,1438:0,47573,70.526315789,1438,47.009735744,100.0,2023,,,0.0,20.0,17.5,2.5,,0.107,0.1724,0.0705,0.44,Moderate Vulnerability,0.92,Very High Concern,1438.0,0.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.013121264402656428,40.0,0.0011741584723469756,34066.951729305925,1.3121264402656427,0.11741584723469756
El Paso,8.4655168433,433.0,51.46882,36.0,27.4,4.4294285811,21843,9.6203055701,126370,15.1,50.939678054,94.82146,1055:1,50983,74.378464442,867947,50.206752256,2.1743664811,2023,,,0.0,8358.0,10847.0,4693.0,,0.0965,0.1577,0.0608,0.95,Very High Vulnerability,0.96,Very High Concern,1055.0,1.0,large,very urban,23.690508852090353,1.0,4.4294285811,0.0,1533.4742547425474,1.0,1526.6818400502098,5.474618077414951,23898.0,0.001162235030755013,20562106.086645264,547.4618077414951,0.1162235030755013
Ellis,7.2161642078,79.0,41.19733,53.0,12.4,5.8931377685,7666,14.622794468,19920,11.1,34.379483717,72.52884,1379:1,87698,46.881656512,202678,50.457869132,31.975135352,2023,,,0.0,1985.0,2341.0,117.5,,0.1147,0.169,0.0766,0.39,Low Vulnerability,0.7,High Concern,1379.0,1.0,large,urban,23.690508852090353,1.0,5.8931377685,0.0,1533.4742547425474,1.0,1524.4372796949017,1.3021198224680484,4443.5,0.0009254313025037871,4801544.953123969,130.21198224680484,0.0925431302503787
Erath,6.652555186,25.0,57.838240000000006,49.0,20.4,6.160164271,1152,12.42584403,5840,13.8,79.41056646,57.6329,1735:1,51964,51.908525307,43378,50.975148693,46.320929005,2023,,,0.0,375.0,367.0,26.0,,0.1134,0.1689,0.0762,0.63,High Vulnerability,0.87,Very High Concern,1735.0,1.0,large,urban,23.690508852090353,1.0,6.160164271,0.0,1533.4742547425474,1.0,1524.027801427984,0.24605850342666477,768.0,0.0007473384148211317,1027646.8929859754,24.60585034266648,0.07473384148211318
Falls,9.3510118632,2.0,11.57742,36.0,27.5,,416,11.46953405,3160,18.3,46.251502548,46.20805,2164:1,46173,79.282868526,17313,52.74071507,67.356990932,2023,,,0.0,123.0,213.0,7.5,,0.1248,0.188,0.085,0.98,Very High Vulnerability,0.99,Very High Concern,2164.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.08069577607633703,343.5,0.00083749075823255,410153.7797562403,8.069577607633702,0.083749075823255
Fannin,8.4288052373,7.0,19.49155,43.0,17.9,,1002,12.757830405,4880,13.9,51.670927777,41.01835,2438:1,56794,53.680365297,36569,46.443709153,70.529264337,2023,,,0.0,270.0,349.0,26.0,,0.1317,0.1945,0.0881,0.58,Moderate Vulnerability,0.86,Very High Concern,2438.0,1.0,large,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.17713706943586177,645.0,0.0007445129239837999,866338.2182120922,17.71370694358618,0.07445129239837998
Fayette,7.6968973747,6.0,23.48612,51.0,15.5,,836,15.690690691,3130,12.4,32.409007585,72.91287,1372:1,64711,52.008686211,24687,50.447604002,67.137737232,2023,,,0.0,127.5,156.5,15.0,,0.124,0.188,0.0827,0.44,Moderate Vulnerability,0.84,Very High Concern,1372.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.08364806056693473,299.0,0.0005112443037704564,584847.5920315546,8.364806056693473,0.051124430377045636
Fisher,11.743772242,2.0,52.85412,14.0,21.6,,135,16.148325359,520,13.7,,107.93308,927:1,51362,55.696202532,3706,49.541284404,100.0,2023,,,0.0,30.0,43.5,0.0,,0.1278,0.1901,0.086,0.43,Moderate Vulnerability,0.91,Very High Concern,927.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.01968189660398464,73.5,0.0008371581989865683,87797.02580584685,1.968189660398464,0.08371581989865683
Floyd,9.3253968254,3.0,52.8914,32.0,30.5,,227,15.379403794,750,13.0,43.308589608,93.45794,1070:1,43855,77.575757576,5350,49.700934579,53.319888303,2023,,,0.0,46.5,73.0,7.5,,0.1143,0.1758,0.0766,0.83,Very High Vulnerability,0.97,Very High Concern,1070.0,1.0,small,urban,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.030506939736176197,127.0,0.0010020180615459755,126744.22235868339,3.0506939736176197,0.10020180615459755
Foard,,0.0,0.0,34.0,31.8,,39,16.810344828,150,12.7,,92.59259,1080:1,42616,75.247524752,1080,52.5,100.0,2023,,,0.0,15.0,25.0,0.0,,0.1293,0.1898,0.087,0.48,Moderate Vulnerability,0.93,Very High Concern,1080.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.00984094830199232,40.0,0.001563370262254584,25585.74956025758,0.984094830199232,0.15633702622545842
Fort Bend,8.6120705326,697.0,83.00524,54.0,8.9,4.1503001556,26374,10.885302736,80400,10.2,46.900561511,82.23387,1216:1,98070,38.981996938,858527,50.710926971,5.5357676703,2023,,,0.0,8136.0,9778.0,1295.0,,0.0795,0.1228,0.0524,0.29,Low Vulnerability,0.54,Moderate Concern,1216.0,1.0,large,very urban,23.690508852090353,1.0,4.1503001556,0.0,1533.4742547425474,1.0,1527.1098763044808,5.32771094355611,19209.0,0.0009444444297343057,20338941.493258573,532.771094355611,0.09444444297343056
Franklin,5.919395466,3.0,27.72387,44.0,22.4,,256,9.9417475728,1290,12.0,58.52548462,38.2263,2616:1,51885,58.930987821,10464,50.162461774,69.12776992,2023,,,0.0,69.0,100.5,15.0,,0.1283,0.1937,0.0866,0.53,Moderate Vulnerability,0.79,High Concern,2616.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.045268362189164676,184.5,0.0007442592661908649,247897.48462827347,4.5268362189164675,0.07442592661908648
Freestone,7.602739726,6.0,30.1902,39.0,21.2,,632,13.733159496,3360,17.0,16.558711163,50.57146,1977:1,48397,62.382978723,19774,47.886113078,66.476584578,2023,,,0.0,127.0,176.0,7.5,,0.1248,0.188,0.085,0.84,Very High Vulnerability,0.97,Very High Concern,1977.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.08332002895686832,310.5,0.0006628155453429405,468456.12204123463,8.332002895686832,0.06628155453429405
Frio,9.7432905484,4.0,19.62805,40.0,33.7,,533,11.347668725,2910,14.5,,92.21089,1084:1,47833,82.887517147,18436,40.285311347,22.181564733,2023,,,0.0,141.5,196.5,22.5,,0.1146,0.174,0.0756,0.99,Very High Vulnerability,0.99,Very High Concern,1084.0,1.0,medium,very urban,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.09283294564879423,360.5,0.0008253994601678778,436758.2211971377,9.283294564879423,0.08253994601678777
Gaines,5.6283978254,2.0,9.09256,27.0,20.3,,1966,24.072486837,2820,13.4,58.506224066,18.26901,5474:1,58712,60.435267857,21895,48.869604933,63.043478261,2023,,,0.0,187.0,281.0,38.5,,0.1166,0.1765,0.0789,0.68,High Vulnerability,0.99,Very High Concern,5474.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.1226838221648376,506.5,0.0009764727116447847,518703.6913165183,12.26838221648376,0.09764727116447847
Galveston,8.5685021015,265.0,76.79178,50.0,16.4,4.7870295957,7401,8.6221559467,47740,14.1,49.523979284,103.36223,967:1,77627,49.239817818,355062,50.683542593,6.1498271595,2023,,,0.0,3026.0,3949.0,311.5,,0.1049,0.1574,0.0689,0.58,Moderate Vulnerability,0.73,High Concern,967.0,1.0,large,very urban,23.690508852090353,1.0,4.7870295957,0.0,1533.4742547425474,1.0,1526.133468100851,1.9827885720674294,7286.5,0.0008662442903768544,8411599.454040905,198.27885720674294,0.08662442903768544
Garza,8.8019559902,1.0,16.072,38.0,26.7,,142,14.639175258,1020,16.9,67.88125879,34.112230000000004,2932:1,43890,71.444201313,5863,34.129285349,22.334004024,2023,,,0.0,40.5,49.0,15.0,,0.1143,0.1758,0.0766,0.72,High Vulnerability,0.96,Very High Concern,2932.0,1.0,small,very urban,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.026570560415379266,104.5,0.000752353606507131,138897.45339980573,2.6570560415379267,0.0752353606507131
Gillespie,8.1187010078,34.0,126.11276,57.0,14.8,,967,17.569040698,3470,13.0,,76.93153,1300:1,71594,49.115164715,27297,51.306004323,53.653822925,2023,,,0.0,163.0,202.0,25.0,,0.1008,0.1475,0.0669,0.36,Low Vulnerability,0.61,High Concern,1300.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.10693830488164989,390.0,0.0006030805165967237,646679.8201355104,10.69383048816499,0.060308051659672374
Glasscock,,0.0,0.0,47.0,10.3,,102,26.424870466,190,13.3,,0.0,1149:0,116958,27.986348123,1149,45.953002611,100.0,2023,,,0.0,22.5,17.5,0.0,,0.1235,0.1873,0.0822,0.18,Very Low Vulnerability,0.81,Very High Concern,1149.0,0.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.014761422452988482,40.0,0.0014694864083855095,27220.394671051818,1.4761422452988482,0.14694864083855094
Goliad,8.1027667984,,,47.0,24.3,,208,12.991880075,1070,14.1,28.449901725,13.960630000000002,7163:1,58937,50.355731225,7163,50.20242915,100.0,2023,,,0.0,46.5,75.0,2.5,,0.1134,0.1709,0.0762,0.58,Moderate Vulnerability,0.97,Very High Concern,7163.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.030506939736176197,124.0,0.0007307222725154749,169695.1149075232,3.0506939736176197,0.07307222725154748
Gonzales,8.8122605364,7.0,33.41608,44.0,23.1,,896,15.799682596,2740,13.1,30.735924734,71.27947,1403:1,48164,78.357463804,19641,49.39157884,65.279951532,2023,,,0.0,202.0,220.5,20.0,,0.1134,0.1709,0.0762,0.9,Very High Vulnerability,0.98,Very High Concern,1403.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.13252477046682992,442.5,0.000950988554976154,465305.28436390666,13.252477046682992,0.09509885549761539
Gray,7.1428571429,8.0,36.937850000000005,47.0,23.6,,908,16.506089802,3470,15.7,64.78755446,61.81645,1618:1,45530,61.803781298,21030,45.468378507,19.387619259,2023,,,0.0,184.0,220.0,15.0,,0.1241,0.1883,0.0824,0.84,Very High Vulnerability,0.95,Very High Concern,1618.0,1.0,medium,very urban,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.12071563250443913,419.0,0.0008410084534895914,498211.40115946013,12.071563250443914,0.08410084534895915
Grayson,7.9365079365,62.0,44.82425,52.0,14.8,6.3785823376,4350,12.890416642,19450,14.6,39.24153424,94.73503,1056:1,62678,54.599831508,139336,50.938020325,43.150475277,2023,,,0.0,1190.0,1583.0,146.0,,0.1317,0.1945,0.0881,0.66,High Vulnerability,0.79,High Concern,1056.0,1.0,large,urban,23.690508852090353,1.0,6.3785823376,0.0,1533.4742547425474,1.0,1523.6928629460822,0.7809972921308549,2919.0,0.0008842933662446929,3300940.7414148613,78.0997292130855,0.08842933662446928
Gregg,8.7272127361,111.0,89.35112,48.0,21.6,7.5115870225,4178,13.096768126,20810,16.8,36.246509745,167.47047,597:1,57608,65.590405904,124201,51.043872433,13.36235932,2023,,,0.0,1080.0,1217.0,68.5,,0.1265,0.1924,0.0851,0.88,Very High Vulnerability,0.79,High Concern,597.0,1.0,large,very urban,23.690508852090353,1.0,7.5115870225,0.0,1533.4742547425474,1.0,1521.9554294312854,0.7096134217304692,2365.5,0.0008039396912650211,2942384.889938474,70.96134217304692,0.08039396912650211
Grimes,9.0909090909,8.0,27.014250000000004,50.0,21.7,,952,14.432989691,4270,15.0,47.244025185,29.71572,3365:1,52540,65.738036396,30287,45.260342721,68.903172455,2023,,,0.0,254.0,334.0,23.5,,0.1225,0.1864,0.0827,0.86,Very High Vulnerability,0.9,Very High Concern,3365.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.16664005791373665,611.5,0.0008522476546027769,717514.4416032606,16.664005791373665,0.08522476546027768
Guadalupe,8.0744374367,51.0,29.89309,40.0,12.5,5.3183169091,3711,8.4875237289,18060,11.1,44.61007155,51.40197,1945:1,80145,41.107765969,177036,50.229896744,26.16225586,2023,,,0.0,1621.0,1771.0,95.0,,0.1024,0.1543,0.0667,0.43,Moderate Vulnerability,0.77,High Concern,1945.0,1.0,large,very urban,23.690508852090353,1.0,5.3183169091,0.0,1533.4742547425474,1.0,1525.3187526838806,1.0627286900838027,3487.0,0.0008314113898924898,4194072.9251386677,106.27286900838027,0.08314113898924898
Hale,8.5445094217,10.0,30.53062,37.0,28.1,,1101,12.443490054,4680,14.0,49.51778371,74.48790000000001,1343:1,47373,75.563232202,32220,47.172563625,23.099826317,2023,,,0.0,346.0,433.0,35.5,,0.1143,0.1758,0.0766,0.93,Very High Vulnerability,0.97,Very High Concern,1343.0,1.0,medium,very urban,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.2269978741659562,814.5,0.0010670657083293508,763308.1952143512,22.699787416595623,0.10670657083293508
Hall,10.179640719,,,27.0,42.3,,89,14.262820513,510,17.0,,35.14938,2845:1,34766,81.715575621,2845,49.912126538,100.0,2023,,,0.0,25.0,20.0,2.5,,0.1241,0.1883,0.0824,0.95,Very High Vulnerability,1.0,Very High Concern,2845.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.016401580503320537,47.5,0.0007047530268335691,67399.49768419705,1.6401580503320536,0.07047530268335692
Hamilton,8.040201005,8.0,93.49071,25.0,22.8,,316,16.889363976,1440,17.1,,97.21716,1029:1,53759,52.56869773,8229,50.22481468,64.377128097,2023,,,0.0,41.5,55.0,2.5,,0.1264,0.1929,0.0847,0.61,High Vulnerability,0.78,High Concern,1029.0,1.0,small,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.02722662363551209,99.0,0.0005078246094308546,194949.19734385153,2.722662363551209,0.05078246094308546
Hansford,6.6413662239,3.0,56.82894,45.0,16.7,,406,25.438596491,600,11.1,,58.1508,1720:1,57692,55.938416422,5159,48.885442915,40.334936754,2023,,,0.0,45.0,81.5,5.0,,0.1241,0.1883,0.0824,0.76,High Vulnerability,0.83,Very High Concern,1720.0,1.0,small,urban,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.029522844905976963,131.5,0.001075934505938147,122219.33516793413,2.9522844905976964,0.1075934505938147
Hardeman,4.3795620438,5.0,124.65719,37.0,26.3,,188,21.33938706,600,15.2,,84.45946,1184:1,45677,76.326530612,3552,49.408783784,100.0,2023,,,0.0,35.0,38.5,5.0,,0.1293,0.1898,0.087,0.73,High Vulnerability,0.96,Very High Concern,1184.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.02296221270464875,78.5,0.0009328725424686346,84148.68744262494,2.296221270464875,0.09328725424686346
Hardin,8.9017102823,10.0,17.15119,46.0,15.1,6.2578222778,1706,11.509141199,9210,16.1,66.330426643,57.92217,1726:1,67183,46.534464677,56973,50.566057606,51.547542784,2023,,,0.0,499.0,681.0,22.5,,0.1338,0.1949,0.0899,0.25,Low Vulnerability,0.81,Very High Concern,1726.0,1.0,large,urban,23.690508852090353,1.0,6.2578222778,0.0,1533.4742547425474,1.0,1523.8780453887866,0.3274540252810652,1202.5,0.0008909259471986854,1349719.3608301438,32.745402528106524,0.08909259471986854
Harris,8.7783547757,2788.0,58.84025,51.0,23.0,5.9292286292,161681,12.748343979,695310,14.9,50.439585496,114.57203,873:1,63539,69.079986136,4728030,50.20824741,1.2132803285,2023,,,0.0,50878.0,61695.0,13745.0,,0.1057,0.1669,0.0691,0.72,High Vulnerability,0.79,High Concern,873.0,1.0,large,very urban,23.690508852090353,1.0,5.9292286292,0.0,1533.4742547425474,1.0,1524.3819352891867,33.3761499150461,126318.0,0.001127744267540987,112009436.56794876,3337.61499150461,0.1127744267540987
Harrison,8.479741843,21.0,31.63318,45.0,20.0,6.8382220623,2012,12.12632594,10630,16.0,41.23539529,66.52205,1503:1,56645,51.609815524,69150,50.856109906,56.054303607,2023,,,0.0,546.0,628.0,66.0,,0.1276,0.1901,0.0861,0.73,High Vulnerability,0.94,Very High Concern,1503.0,1.0,large,rural,23.690508852090353,1.0,6.8382220623,0.0,1533.4742547425474,1.0,1522.9880172617977,0.3585057753649706,1240.0,0.000756928942592675,1638198.6871220479,35.850577536497056,0.07569289425926749
Hartley,6.9506726457,,,47.0,8.2,,224,18.436213992,610,10.9,,,,71332,59.027777778,5397,39.003149898,57.258330584,2023,,,0.0,38.5,42.5,12.5,,0.1241,0.1883,0.0824,0.53,Moderate Vulnerability,0.74,High Concern,,,small,rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.025258433975113626,93.5,0.0007312818653069662,127857.67627473164,2.5258433975113626,0.07312818653069662
Haskell,8.8414634146,3.0,52.13764,38.0,27.4,,154,14.864864865,870,15.3,10.907424381,18.48087,5411:1,43546,68.414322251,5411,46.220661615,47.61824038,2023,,,0.0,25.0,44.5,5.0,,0.1278,0.1901,0.086,0.98,Very High Vulnerability,0.99,Very High Concern,5411.0,1.0,small,urban,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.016401580503320537,74.5,0.0005811715547080199,128189.3433986609,1.6401580503320536,0.058117155470801984
Hays,6.9996640161,103.0,42.67396,52.0,12.6,3.6802174159,6222,10.848982581,26660,12.0,51.110830383,66.95457999999999,1494:1,79336,43.315629169,255397,50.197144054,31.712145226,2023,,,0.0,2599.0,2903.0,276.0,,0.1018,0.157,0.0664,0.49,Moderate Vulnerability,0.73,High Concern,1494.0,1.0,large,urban,23.690508852090353,1.0,3.6802174159,0.0,1533.4742547425474,1.0,1527.8307360834096,1.701104669920786,5778.0,0.0009549647847597609,6050484.88929732,170.11046699207859,0.09549647847597609
Hemphill,4.8991354467,4.0,105.90416,35.0,14.9,,248,20.735785953,500,12.9,,122.28676000000002,818:1,65387,44.811858609,3271,50.290431061,26.95035461,2023,,,0.0,27.0,30.0,0.0,,0.1241,0.1883,0.0824,0.74,High Vulnerability,0.8,Very High Concern,818.0,1.0,small,very urban,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.017713706943586177,57.0,0.0007355630796728232,77491.65445518754,1.7713706943586178,0.07355630796728233
