county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Other Primary Care Provider Ratio (str),Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,mmr_doses_0_24_months,mmr_doses_2_8_years,mmr_doses_9_17_years,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_mmr_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,pop_tertiles,rural_pop_quartiles,%_pop_youth_imputed,%_pop_youth_imputed_yes_no,imr_imputed,imr_imputed_yes_no,live_births_imputed,live_births_imputed_yes_no,pop_0_24mos,mmr_dose_rate_0_24_months,mmr_doses_<18yrs,#_pop_youth_imputed,mmr_dose_rate_<18yrs,seg_missing_bool,segregation_imputed,segregation_imputed_yes_no
Edwards,7.0967741935,1.0,51.75983,30.0,31.8,,81,18.75,250,13.1,,0.0,1923:0,45330,65.700483092,1923,47.05165608533333,100.0,2022,48.284625159,22.256890276,25.0,17.5,5.0,20.0,0.9428571428571432,0.9714285714285712,0.9714285714285712,0.9714285714285712,0.9714285714285712,0.9714285714285712,0.107,0.1724,0.0705,0.44,Moderate Vulnerability,0.92,Very High Concern,1923.0,0.0,small,very rural,22.256890276,0.0,5.96637375055,1.0,20.0,0.0,19.880672524989,125.7502731287197,47.5,42800.000000748,0.11098130840927539,True,41.965456189,1.0
El Paso,8.5127032601,419.0,49.92624,31.0,22.7,4.4294285811,27003,11.734567499,121760,14.6,51.955968232,89.74356,1114:1,48522,75.909332025,841286,50.504465473,2.1743664811,2022,82.664747024,26.530930029,6825.0,9589.0,5589.0,11597.0,0.9288590604026848,0.9521572387344202,0.9562799616490896,0.9320230105465002,0.9275167785234898,0.9285714285714288,0.0965,0.1577,0.0608,0.95,Very High Vulnerability,0.96,Very High Concern,1114.0,1.0,large,very urban,26.530930029,0.0,4.4294285811,0.0,11597.0,0.0,11545.631916744984,59.11326507907716,22003.0,22320100.000377294,0.09857930743871249,False,51.955968232,0.0
Ellis,7.217302296650001,76.0,41.11976,52.0,11.1,5.8931377685,6519,12.748357322,20050,11.5,35.942945446,65.18565,1534:1,79849,48.252319109,191760,50.58134996733333,31.975135352,2022,90.065489318,26.35951189,2074.0,2275.0,70.5,2820.0,0.9480980012894904,0.9461637653127014,0.960348162475822,0.95357833655706,0.9539007092198578,0.9484203739522888,0.1147,0.169,0.0766,0.39,Low Vulnerability,0.7,High Concern,1534.0,1.0,large,urban,26.35951189,0.0,5.8931377685,0.0,2820.0,0.0,2803.38135149283,73.98208591548106,4419.5,5054700.0000264,0.08743347775292139,False,35.942945446,0.0
Erath,6.739046054299999,24.0,56.20872,48.0,15.5,6.160164271,1483,16.321813779,6200,14.8,79.694197952,55.52471,1801:1,61453,53.559711286,43224,51.002369597666664,46.320929005,2022,86.678819323,20.870349806,362.0,454.0,22.5,520.0,0.9789719626168224,0.9626168224299064,0.976635514018692,0.9813084112149536,0.9789719626168224,0.9742990654205608,0.1134,0.1689,0.0762,0.63,High Vulnerability,0.87,Very High Concern,1801.0,1.0,large,urban,20.870349806,0.0,6.160164271,0.0,520.0,0.0,516.79671457908,70.04688493324525,838.5,902100.000014544,0.09294978383621343,False,79.694197952,0.0
Falls,9.4831982393,2.0,11.5627,35.0,25.2,,478,13.003264418,3310,19.1,46.098823333,57.88712,1728:1,44590,75.195822454,17275,52.62685714933334,67.356990932,2022,68.083573487,21.105643994,138.0,200.0,5.0,185.0,0.9553072625698328,0.9720670391061456,0.9888268156424582,0.9720670391061456,0.9720670391061456,0.9664804469273748,0.1248,0.188,0.085,0.98,Very High Vulnerability,0.99,Very High Concern,1728.0,1.0,medium,rural,21.105643994,0.0,5.96637375055,1.0,185.0,0.0,183.89622085614826,75.0423251535711,343.0,364599.99999635003,0.09407569939754079,False,46.098823333,0.0
Fannin,7.922075143300001,7.0,19.71054,43.0,17.5,,1110,14.212548015,5100,14.8,40.200701224,47.33662,2113:1,59746,56.998043749,35913,46.736487743666665,70.529264337,2022,74.699378581,21.184529279,309.0,318.0,20.0,371.0,0.9192708333333336,0.9244791666666664,0.9557291666666664,0.9322916666666664,0.9244791666666664,0.9192708333333336,0.1317,0.1945,0.0881,0.58,Moderate Vulnerability,0.86,Very High Concern,2113.0,1.0,medium,rural,21.184529279,0.0,5.96637375055,1.0,371.0,0.0,368.7864753385459,83.78832214937873,647.0,760799.999996727,0.08504206098879909,False,40.200701224,0.0
Fayette,7.1183654531,8.0,31.56317,47.0,14.4,,894,16.919000757,3350,13.3,22.112172227,58.71531,1703:1,63713,47.517730496,25547,50.68245331433334,67.137737232,2022,65.393556958,20.178494539,192.0,209.0,12.5,242.0,0.957142857142857,0.975,0.9785714285714282,0.9678571428571432,0.957142857142857,0.960714285714286,0.124,0.188,0.0827,0.44,Moderate Vulnerability,0.84,Very High Concern,1703.0,1.0,medium,rural,20.178494539,0.0,5.96637375055,1.0,242.0,0.0,240.5561375523669,79.81504939079068,413.5,515499.99998783297,0.08021338506493882,False,22.112172227,0.0
Fisher,10.871886121,1.0,26.10966,10.0,17.6,,143,16.686114352,600,15.6,18.079693759,105.70825,946:1,52828,55.635062612,3784,49.98165805666667,100.0,2022,75.596658711,21.405919662,27.5,45.5,0.0,31.0,0.9459459459459464,0.9729729729729732,0.9729729729729732,0.9459459459459464,0.9459459459459464,0.9459459459459464,0.1278,0.1901,0.086,0.43,Moderate Vulnerability,0.91,Very High Concern,946.0,1.0,small,very rural,21.405919662,0.0,5.96637375055,1.0,31.0,0.0,30.81504241373295,89.2421293171559,73.0,81000.000001008,0.09012345678900192,False,18.079693759,0.0
Floyd,9.42016109925,3.0,52.52101,34.0,29.5,,242,15.633074935,760,13.0,43.037974684,88.15233,1134:1,44256,77.01048951,5672,49.678575153333334,53.319888303,2022,73.580586081,25.81100141,43.5,63.0,0.0,63.0,0.9852941176470588,0.9852941176470588,0.9852941176470588,0.9852941176470588,0.9852941176470588,0.9852941176470588,0.1143,0.1758,0.0766,0.83,Very High Vulnerability,0.97,Very High Concern,1134.0,1.0,small,urban,25.81100141,0.0,5.96637375055,1.0,63.0,0.0,62.62411845371535,69.46205563300707,106.5,146399.99999752,0.07274590164057657,False,43.037974684,0.0
Foard,,0.0,0.0,33.0,29.9,,44,18.181818182,180,14.4,,88.10573,1135:1,40955,77.391304348,1135,52.185786436,100.0,2022,68.958742633,18.766519824,15.0,17.5,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.1293,0.1898,0.087,0.48,Moderate Vulnerability,0.93,Very High Concern,1135.0,1.0,small,very rural,18.766519824,0.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,7.067931042363636,32.5,21300.00000024,0.1525821596226939,True,41.965456189,1.0
Fort Bend,8.6908903902,688.0,84.76163,50.0,9.4,4.1503001556,22621,9.6381794787,72370,9.5,47.06376717,77.52713,1290:1,97210,37.955971875,839706,50.85756334333333,5.5357676703,2022,93.851364685,27.058399011,8000.0,9552.0,988.0,9587.0,0.9506343713956168,0.9655132641291811,0.960322952710496,0.95040369088812,0.96320645905421,0.9463667820069206,0.0795,0.1228,0.0524,0.29,Low Vulnerability,0.54,Moderate Concern,1290.0,1.0,large,very urban,27.058399011,0.0,4.1503001556,0.0,9587.0,0.0,9547.211072408263,83.79410426066988,18540.0,22721099.999930765,0.08159816206106436,False,47.06376717,0.0
Franklin,6.4898646136,3.0,27.97203,43.0,20.4,,361,13.954387321,1520,14.1,67.750839768,27.72387,3607:1,58927,59.949302915,10821,50.23558151333333,69.12776992,2022,84.393939394,22.964605859,82.0,106.5,12.5,103.0,1.0,0.9912280701754382,1.0,1.0,1.0,1.0,0.1283,0.1937,0.0866,0.53,Moderate Vulnerability,0.79,High Concern,3607.0,1.0,medium,rural,22.964605859,0.0,5.96637375055,1.0,103.0,0.0,102.38546350369334,80.08949434217487,201.0,248500.000000239,0.08088531187114957,False,67.750839768,0.0
Freestone,7.88569133865,6.0,30.43059,37.0,16.7,,666,14.409346603,3430,17.4,22.623845474,45.2853,2208:1,54502,59.107192064,19874,48.005844183,66.476584578,2022,68.467933492,22.59233169,155.0,199.0,2.5,212.0,0.96031746031746,0.9484126984126984,0.96031746031746,0.96031746031746,0.964285714285714,0.964285714285714,0.1248,0.188,0.085,0.84,Very High Vulnerability,0.97,Very High Concern,2208.0,1.0,medium,rural,22.59233169,0.0,5.96637375055,1.0,212.0,0.0,210.7351287648834,73.55204654698699,356.5,449000.00000706,0.07939866369585623,False,22.623845474,0.0
Frio,10.1185588542,4.0,19.69861,34.0,28.8,,596,12.319140141,3000,15.1,,78.51219,1274:1,47007,80.837563452,20379,40.600008368,22.181564733,2022,65.268564092,22.694931056,137.0,155.5,5.0,209.0,0.9793814432989688,0.9793814432989688,0.9896907216494844,0.9742268041237112,0.9793814432989688,0.9742268041237112,0.1146,0.174,0.0756,0.99,Very High Vulnerability,0.99,Very High Concern,1274.0,1.0,medium,very urban,22.694931056,0.0,5.96637375055,1.0,209.0,0.0,207.75302788613504,65.9436838990798,297.5,462499.999990224,0.06432432432568397,True,41.965456189,1.0
Gaines,5.7172043772,2.0,9.30579,27.0,19.8,,2294,28.721672718,2720,13.1,52.94243756,22.73141,4399:1,63528,56.761803148,21996,49.184789314999996,63.043478261,2022,80.333446751,36.406619385,197.0,262.0,34.0,467.0,0.8285714285714288,0.819047619047619,0.8317460317460318,0.8285714285714288,0.8158730158730159,0.8285714285714288,0.1166,0.1765,0.0789,0.68,High Vulnerability,0.99,Very High Concern,4399.0,1.0,medium,rural,36.406619385,0.0,5.96637375055,1.0,467.0,0.0,464.21370345849317,42.43735127427456,493.0,800799.99999246,0.061563436564016215,False,52.94243756,0.0
Galveston,8.554481244249999,261.0,76.28478,47.0,14.1,4.7870295957,9688,11.262366166,46810,14.1,48.013386483,102.00267,980:1,78465,47.353076326,345089,50.81005473833333,6.1498271595,2022,88.811859046,23.905137515,2997.0,3894.0,200.0,3881.0,0.9553896892900536,0.9538274605103282,0.9678875195278598,0.9609442805068564,0.95764624197188,0.9538274605103282,0.1049,0.1574,0.0689,0.58,Moderate Vulnerability,0.73,High Concern,980.0,1.0,large,very urban,23.905137515,0.0,4.7870295957,0.0,3881.0,0.0,3862.421538139088,77.59380923098188,7091.0,8249399.999913835,0.08595776662634938,False,48.013386483,0.0
Garza,9.1291103828,1.0,16.053939999999997,35.0,23.4,,148,14.41090555,940,15.5,38.598698163,16.072,6222:1,50934,68.008474576,6222,34.30176324,22.334004024,2022,82.545242265,16.200578592,31.0,35.5,2.5,55.0,0.9636363636363638,0.9636363636363638,0.9636363636363638,0.9636363636363638,0.9636363636363638,0.9636363636363638,0.1143,0.1758,0.0766,0.72,High Vulnerability,0.96,Very High Concern,6222.0,1.0,small,very urban,16.200578592,0.0,5.96637375055,1.0,55.0,0.0,54.67184944371975,56.701941338040875,69.0,100799.99999942399,0.06845238095277212,False,38.598698163,0.0
Gillespie,7.769396166,33.0,122.27657,54.0,15.2,,1168,20.890717224,3500,13.2,,63.05638,1586:1,64365,50.82010582,26960,51.29175107933333,53.653822925,2022,83.14232902,19.56231454,158.0,250.0,25.0,248.0,0.9028776978417264,0.89568345323741,0.9100719424460432,0.9064748201438848,0.9064748201438848,0.89568345323741,0.1008,0.1475,0.0669,0.36,Low Vulnerability,0.61,High Concern,1586.0,1.0,medium,rural,19.56231454,0.0,5.96637375055,1.0,248.0,0.0,246.5203393098636,64.09207469141197,433.0,527399.9999984,0.08210087220351037,True,41.965456189,1.0
Glasscock,,0.0,0.0,42.0,9.9,,70,18.469656992,170,11.3,,0.0,1439:0,85001,32.679738562,1439,45.23074519266667,100.0,2022,85.747126437,24.878387769,15.0,27.5,0.0,17.0,0.9333333333333336,0.9333333333333336,0.9333333333333336,0.9333333333333336,0.9333333333333336,0.8666666666666669,0.1235,0.1873,0.0822,0.18,Very Low Vulnerability,0.81,Very High Concern,1439.0,0.0,small,very rural,24.878387769,0.0,5.96637375055,1.0,17.0,0.0,16.89857164624065,88.76489867909625,42.5,35799.999999591,0.11871508380023896,True,41.965456189,1.0
Goliad,7.397840092099999,,,42.0,20.8,,226,13.688673531,1020,13.5,25.614202223,13.11303,7626:1,54970,51.023502654,7626,50.49992726600001,100.0,2022,67.746478873,20.194072908,41.5,49.0,2.5,75.0,0.9397590361445782,0.9397590361445782,0.9518072289156624,0.9518072289156624,0.9518072289156624,0.9518072289156624,0.1134,0.1709,0.0762,0.58,Moderate Vulnerability,0.97,Very High Concern,7626.0,1.0,small,very rural,20.194072908,0.0,5.96637375055,1.0,75.0,0.0,74.55252196870875,55.66545423831325,93.0,153999.999996408,0.06038961039101895,False,25.614202223,0.0
Gonzales,8.7235446435,8.0,38.39324,37.0,22.3,,888,15.56802244,2850,13.8,32.867319504,62.05843,1611:1,55363,75.817757009,20948,49.41397250333333,65.279951532,2022,77.213663764,26.689898797,212.0,229.0,12.5,298.0,0.975,0.975,0.9785714285714282,0.975,0.975,0.975,0.1134,0.1709,0.0762,0.9,Very High Vulnerability,0.98,Very High Concern,1611.0,1.0,medium,rural,26.689898797,0.0,5.96637375055,1.0,298.0,0.0,296.2220206223361,71.56794067996933,453.5,559099.999999556,0.08111250223580042,False,32.867319504,0.0
Gray,6.91086132535,10.0,45.69131,45.0,18.0,,833,14.588441331,3520,15.7,74.1690297,55.406780000000005,1805:1,54141,58.462694041,21658,46.209119525,19.387619259,2022,76.794593905,24.859174439,186.0,230.0,12.5,240.0,0.952755905511811,0.9606299212598424,0.9685039370078736,0.9488188976377953,0.952755905511811,0.952755905511811,0.1241,0.1883,0.0824,0.84,Very High Vulnerability,0.95,Very High Concern,1805.0,1.0,medium,very urban,24.859174439,0.0,5.96637375055,1.0,240.0,0.0,238.568070299868,77.96516933980621,428.5,538399.999999862,0.07958766716198176,False,74.1690297,0.0
Grayson,7.86429854665,62.0,45.51728,51.0,20.8,6.3785823376,4853,14.536033068,20780,15.9,43.363208633,93.26335,1072:1,59554,54.843292938,138318,51.084136801999996,43.150475277,2022,78.987167271,23.642620628,1282.0,1706.0,82.5,1687.0,0.9373354397051084,0.9399684044233806,0.9568193786203264,0.939441811479726,0.9368088467614532,0.9310163243812531,0.1317,0.1945,0.0881,0.66,High Vulnerability,0.79,High Concern,1072.0,1.0,large,urban,23.642620628,0.0,6.3785823376,0.0,1687.0,0.0,1676.239331596469,76.48072538537853,3070.5,3270200.000023704,0.0938933398562089,False,43.363208633,0.0
Gregg,8.3247069373,107.0,86.32861,49.0,26.3,7.5115870225,4496,13.850040047,20510,16.6,34.926050453,160.993,621:1,51394,62.659967769,124229,51.276689435,13.36235932,2022,83.152856586,25.553614695,1011.0,1173.0,51.5,1735.0,0.9511784511784512,0.9601571268237936,0.9685746352413024,0.9567901234567896,0.9567901234567896,0.9511784511784512,0.1265,0.1924,0.0851,0.88,Very High Vulnerability,0.79,High Concern,621.0,1.0,large,very urban,25.553614695,0.0,7.5115870225,0.0,1735.0,0.0,1721.9673965159625,58.7119130156323,2235.5,3174499.999945155,0.07042053866872333,False,34.926050453,0.0
Grimes,9.105063086400001,8.0,27.700830000000003,49.0,20.6,,1084,16.386999244,4210,15.0,43.89797853,33.76781,2961:1,57795,64.20552677,29614,45.47925981233334,68.903172455,2022,77.460351944,21.895049639,296.0,295.0,20.0,359.0,0.9710144927536232,0.9507246376811592,0.9768115942028984,0.9710144927536232,0.9710144927536232,0.9652173913043478,0.1225,0.1864,0.0827,0.86,Very High Vulnerability,0.9,Very High Concern,2961.0,1.0,medium,rural,21.895049639,0.0,5.96637375055,1.0,359.0,0.0,356.85807182355256,82.94614116122791,611.0,648400.0000093459,0.09423195558161523,False,43.89797853,0.0
Guadalupe,8.0362646716,50.0,29.96758,36.0,10.7,5.3183169091,4794,11.037690236,17550,11.0,45.784990773,42.20201,2370:1,78909,42.122515156,170608,50.42095325733334,26.16225586,2022,88.87991384,24.487714527,1521.0,1632.0,60.5,2099.0,0.9654974123059232,0.9637722829212187,0.9741230592294422,0.9689476710753312,0.9723979298447384,0.966647498562392,0.1024,0.1543,0.0667,0.43,Moderate Vulnerability,0.77,High Concern,2370.0,1.0,large,very urban,24.487714527,0.0,5.3183169091,0.0,2099.0,0.0,2087.836852807799,72.85051980735486,3213.5,4177800.0000224165,0.07691847383749241,False,45.784990773,0.0
Hale,9.1065508495,11.0,32.92822,37.0,24.6,,1302,14.262241209,4730,14.0,43.217151832,67.16737,1489:1,46589,75.851872712,32754,47.619967284000005,23.099826317,2022,75.881704629,26.619649508,367.0,402.0,22.5,442.0,0.9785202863961816,0.9880668257756564,0.992840095465394,0.9856801909307876,0.9809069212410504,0.9832935560859184,0.1143,0.1758,0.0766,0.93,Very High Vulnerability,0.97,Very High Concern,1489.0,1.0,medium,very urban,26.619649508,0.0,5.96637375055,1.0,442.0,0.0,439.3628628022569,83.53004568007262,791.5,871899.9999850319,0.0907787590335575,False,43.217151832,0.0
Hall,11.6343229775,,,27.0,36.7,,106,15.844544096,580,19.2,,34.02518,2939:1,36654,78.494623656,2939,50.49570838533333,100.0,2022,70.207667732,20.959510037,22.5,31.0,0.0,21.0,0.84375,0.84375,0.84375,0.84375,0.84375,0.8125,0.1241,0.1883,0.0824,0.95,Very High Vulnerability,1.0,Very High Concern,2939.0,1.0,small,very rural,20.959510037,0.0,5.96637375055,1.0,21.0,0.0,20.87470615123845,107.78594839604546,53.5,61599.999998743006,0.08685064935242161,True,41.965456189,1.0
Hamilton,6.9896029102,8.0,94.55147,23.0,20.9,,359,18.815513627,1430,17.1,,81.80436999999999,1222:1,52840,53.748558247,8557,50.167263547999994,64.377128097,2022,74.26005986,21.339254412,67.0,105.0,2.5,74.0,0.988636363636364,0.988636363636364,0.988636363636364,0.988636363636364,0.988636363636364,0.988636363636364,0.1264,0.1929,0.0847,0.61,High Vulnerability,0.78,High Concern,1222.0,1.0,small,rural,21.339254412,0.0,5.96637375055,1.0,74.0,0.0,73.5584883424593,91.08398161755913,174.5,182600.000003484,0.09556407447791378,True,41.965456189,1.0
Hansford,6.0462470217,3.0,55.56585,45.0,15.4,,402,23.914336704,840,15.2,,75.77193,1320:1,61059,57.337151038,5279,49.156953910333336,40.334936754,2022,75.632060247,29.266906611,36.5,73.5,7.5,71.0,0.9125,0.9375,0.9625,0.925,0.9375,0.925,0.1241,0.1883,0.0824,0.76,High Vulnerability,0.83,Very High Concern,1320.0,1.0,small,urban,29.266906611,0.0,5.96637375055,1.0,71.0,0.0,70.57638746371094,51.717013737445285,117.5,154499.999999469,0.07605177993553647,True,41.965456189,1.0
Hardeman,5.4388784948,5.0,127.12942,34.0,23.6,,166,19.168591224,660,16.6,,49.86288,2006:1,63479,81.680440771,4011,49.44218118766667,100.0,2022,70.813397129,21.366242832,35.0,39.0,5.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1293,0.1898,0.087,0.73,High Vulnerability,0.96,Very High Concern,2006.0,1.0,small,very rural,21.366242832,0.0,5.96637375055,1.0,38.0,0.0,37.7732777974791,92.65809598958292,79.0,85699.999999152,0.09218203033930186,True,41.965456189,1.0
Hardin,8.79466290455,12.0,20.83261,43.0,12.9,6.2578222778,1643,11.162443101,8850,15.6,72.798951919,60.02916,1666:1,69151,47.208500326,58305,50.70624250633333,51.547542784,2022,83.684160846,24.406140125,455.0,549.0,27.0,647.0,0.9483793517406964,0.9519807923169268,0.965186074429772,0.95078031212485,0.95078031212485,0.95078031212485,0.1338,0.1949,0.0899,0.25,Low Vulnerability,0.81,Very High Concern,1666.0,1.0,large,urban,24.406140125,0.0,6.2578222778,0.0,647.0,0.0,642.9511889862634,70.76742492962728,1031.0,1422999.999988125,0.07245256500411833,False,72.798951919,0.0
Harris,8.747909698299999,2788.0,59.15145,47.0,23.3,5.9292286292,186257,14.545873422,644710,13.9,50.848828382,104.89098,953:1,61906,68.174797696,4738253,50.30075522166666,1.2132803285,2022,86.860208993,26.275718076,49002.0,59987.0,8638.0,66112.0,0.920837525150905,0.9376257545271628,0.9454539738430584,0.917410714285714,0.91807092555332,0.9136066398390342,0.1057,0.1669,0.0691,0.72,High Vulnerability,0.79,High Concern,953.0,1.0,large,very urban,26.275718076,0.0,5.9292286292,0.0,66112.0,0.0,65720.00683686633,74.56176948008442,117627.0,124501000.00076123,0.0944787592061757,False,50.848828382,0.0
Harrison,8.139958563899999,20.0,30.05124,46.0,21.9,6.8382220623,2196,12.913848868,10430,15.7,45.665664738,64.77269,1544:1,55198,47.736709899,66386,50.968874011666664,56.054303607,2022,72.677320582,24.728105323,554.0,562.0,28.5,795.0,0.9596174282678002,0.9606801275239104,0.971307120085016,0.9628055260361316,0.9628055260361316,0.9564293304994688,0.1276,0.1901,0.0861,0.73,High Vulnerability,0.94,Very High Concern,1544.0,1.0,large,rural,24.728105323,0.0,6.8382220623,0.0,795.0,0.0,789.5636134604715,70.1653407724741,1144.5,1641599.999972678,0.06971856725262235,False,45.665664738,0.0
Hartley,6.58644743395,,,40.0,9.1,,257,21.239669421,670,11.8,,,,74686,65.855039638,5443,39.649489847,57.258330584,2022,85.097575399,21.091309939,33.5,45.0,17.5,75.0,0.9130434782608696,0.9565217391304348,1.0,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.1241,0.1883,0.0824,0.53,Moderate Vulnerability,0.74,High Concern,,,small,rural,21.091309939,0.0,5.96637375055,1.0,75.0,0.0,74.55252196870875,44.934764264662505,96.0,114799.999997977,0.08362369338126456,True,41.965456189,1.0
Haskell,7.84752298455,3.0,53.022270000000006,38.0,25.6,,162,16.463414634,1040,18.2,5.5975525434,17.37921,5754:1,44847,73.987730061,5754,46.583232622666664,47.61824038,2022,71.97039778,17.257559958,40.0,48.0,0.0,33.0,0.9636363636363638,0.9454545454545455,0.9818181818181818,0.9636363636363638,0.9818181818181818,0.9636363636363638,0.1278,0.1901,0.086,0.98,Very High Vulnerability,0.99,Very High Concern,5754.0,1.0,small,urban,17.257559958,0.0,5.96637375055,1.0,33.0,0.0,32.80310966623185,121.93965879148575,88.0,99299.99999833202,0.08862034239826604,False,5.5975525434,0.0
Hays,7.11880538295,98.0,42.57334,49.0,9.9,3.6802174159,6390,11.620294599,25610,12.0,49.043805255,61.73223,1620:1,77511,46.116541259,241365,50.264969396333335,31.712145226,2022,87.259527658,22.772150063,2275.0,2504.0,148.5,3250.0,0.9577224684623252,0.9566996249573816,0.9635185816570064,0.9597681554722132,0.9611319468121382,0.9560177292874188,0.1018,0.157,0.0664,0.49,Moderate Vulnerability,0.73,High Concern,1620.0,1.0,large,urban,22.772150063,0.0,3.6802174159,0.0,3250.0,0.0,3238.039293398325,70.2585668011578,4927.5,5496399.999955995,0.08964958882249201,False,49.043805255,0.0
Hemphill,5.05620279445,4.0,104.73946,31.0,14.5,,250,20.576131687,480,12.1,,79.42812,1259:1,65718,40.476190476,3777,50.07072817433334,26.95035461,2022,80.973451327,30.050304474,27.5,42.0,0.0,30.0,0.982142857142857,0.982142857142857,0.982142857142857,0.982142857142857,0.982142857142857,0.982142857142857,0.1241,0.1883,0.0824,0.74,High Vulnerability,0.8,Very High Concern,1259.0,1.0,small,very urban,30.050304474,0.0,5.96637375055,1.0,30.0,0.0,29.8210087874835,92.2168669610611,69.5,113499.99999829801,0.06123348017712968,True,41.965456189,1.0
